experiment,environment,env_label,aggregator,agg_label,attack,seed,n_clients,n_byzantine,byz_fraction,reward_mean,reward_std,eval_return_mean,eval_return_std,comm_cost,time_per_round,convergence_round,trust_tpr,trust_fpr,trust_mean_honest,trust_mean_byzantine
simple_spread_v3_krum_sign_flip_n6_b3_r200_s4096,simple_spread_v3,Spread,krum,Krum,sign_flip,4096,6,3,0.5,-1.0220696187242995,0.029755164442008257,-25.229251682671,1.08879355975314,1.3844679778576758,1.70130535364151,0.0,,,,
simple_spread_v3_krum_sign_flip_n6_b3_r200_s42,simple_spread_v3,Spread,krum,Krum,sign_flip,42,6,3,0.5,-1.0327907843349087,0.03452698274785887,-24.853189561541498,1.0563063797628829,0.6600793945976602,2.79197758436203,10.0,,,,
simple_spread_v3_krum_sign_flip_n6_b3_r200_s456,simple_spread_v3,Spread,krum,Krum,sign_flip,456,6,3,0.5,-1.0231060813164299,0.022850686567766468,-22.668453582985777,1.3535548172648972,1.327758657657178,6.382624530792237,40.0,,,,
simple_spread_v3_krum_sign_flip_n6_b3_r200_s789,simple_spread_v3,Spread,krum,Krum,sign_flip,789,6,3,0.5,-1.047928257613933,0.03060438668487787,-27.637682903259034,0.6870195045366707,1.5923667039758174,1.72456351518631,0.0,,,,
simple_spread_v3_krum_sign_flip_n6_b3_r200_s8192,simple_spread_v3,Spread,krum,Krum,sign_flip,8192,6,3,0.5,-1.0711072694599424,0.034263922601098076,-28.042213681138662,1.0401019408502135,1.625268476530763,1.7267284154891969,0.0,,,,
simple_spread_v3_multi_krum_adaptive_strategic_n6_b3_r200_s1024,simple_spread_v3,Spread,multi_krum,Multi-Krum,adaptive_strategic,1024,6,3,0.5,-0.977961927521806,0.01962386802559175,-23.90829373745699,0.4047012037895456,1.0927277523001326,1.6979509949684144,10.0,,,,
simple_spread_v3_multi_krum_adaptive_strategic_n6_b3_r200_s123,simple_spread_v3,Spread,multi_krum,Multi-Krum,adaptive_strategic,123,6,3,0.5,-1.019263528795493,0.028348112175861882,-23.51926473155922,1.7126037780856331,1.5140626484312896,4.681994557380676,60.0,,,,
simple_spread_v3_multi_krum_adaptive_strategic_n6_b3_r200_s42,simple_spread_v3,Spread,multi_krum,Multi-Krum,adaptive_strategic,42,6,3,0.5,-1.0060892886819954,0.023596169942387793,-25.46590579309298,0.6826294484086824,1.17057647391727,4.754888451099395,10.0,,,,
simple_spread_v3_multi_krum_adaptive_strategic_n6_b3_r200_s456,simple_spread_v3,Spread,multi_krum,Multi-Krum,adaptive_strategic,456,6,3,0.5,-1.0140348104546055,0.031658934819347,-22.08396683673446,0.6607334736715774,0.5656689940938568,6.391098654270172,40.0,,,,
simple_spread_v3_multi_krum_adaptive_strategic_n6_b3_r200_s789,simple_spread_v3,Spread,multi_krum,Multi-Krum,adaptive_strategic,789,6,3,0.5,-1.0285362225392434,0.022056267396126535,-23.481592601218836,1.6278693161524707,1.2954981095864047,1.6942842960357667,195.0,,,,
simple_spread_v3_multi_krum_none_n6_b0_r200_s1024,simple_spread_v3,Spread,multi_krum,Multi-Krum,none,1024,6,0,0.0,-0.8379485114824676,0.01657953799759718,-19.264740880748917,0.17495108188726582,0.7365662924455604,1.6809397220611573,40.0,,,,
simple_spread_v3_multi_krum_none_n6_b0_r200_s123,simple_spread_v3,Spread,multi_krum,Multi-Krum,none,123,6,0,0.0,-1.1431394458953155,0.03418865418782651,-26.6734151043011,0.6038528618377595,0.7462260805842547,4.659866368770599,0.0,,,,
simple_spread_v3_multi_krum_none_n6_b0_r200_s42,simple_spread_v3,Spread,multi_krum,Multi-Krum,none,42,6,0,0.0,-0.8467530796565242,0.020393259387384243,-19.470365105689055,0.536316135862866,0.7481014017393683,4.736482179164886,180.0,,,,
simple_spread_v3_multi_krum_none_n6_b0_r200_s456,simple_spread_v3,Spread,multi_krum,Multi-Krum,none,456,6,0,0.0,-1.1722531711795523,0.03264989414450586,-28.332324368085253,1.0261775283049954,0.7011508617596183,6.345127499103546,0.0,,,,
simple_spread_v3_multi_krum_none_n6_b0_r200_s789,simple_spread_v3,Spread,multi_krum,Multi-Krum,none,789,6,0,0.0,-0.8489194174427709,0.020240884295168828,-19.78083250230665,0.1719739159461418,0.8083186178886249,1.7024414777755736,40.0,,,,
simple_spread_v3_multi_krum_normalized_n6_b3_r200_s1024,simple_spread_v3,Spread,multi_krum,Multi-Krum,normalized,1024,6,3,0.5,-1.0109348815843726,0.03139634781133277,-24.868988164965447,0.37486345558065876,1.508789023868687,1.6806596040725708,0.0,,,,
simple_spread_v3_multi_krum_normalized_n6_b3_r200_s123,simple_spread_v3,Spread,multi_krum,Multi-Krum,normalized,123,6,3,0.5,-1.02424548269942,0.028586542893750247,-25.096739770961,0.8068385229666856,1.4820068753883564,4.682993698120117,5.0,,,,
simple_spread_v3_multi_krum_normalized_n6_b3_r200_s42,simple_spread_v3,Spread,multi_krum,Multi-Krum,normalized,42,6,3,0.5,-1.0264512493351714,0.031417614525395966,-25.98864546348013,0.9272351269552039,1.5143336568227632,4.765573990345001,35.0,,,,
simple_spread_v3_multi_krum_normalized_n6_b3_r200_s456,simple_spread_v3,Spread,multi_krum,Multi-Krum,normalized,456,6,3,0.5,-1.010343525926817,0.027016144631966707,-25.271497458226733,0.7104576163630177,1.5346499459042184,6.413098382949829,0.0,,,,
simple_spread_v3_multi_krum_normalized_n6_b3_r200_s789,simple_spread_v3,Spread,multi_krum,Multi-Krum,normalized,789,6,3,0.5,-1.0208628859340894,0.022812501691078676,-26.08510731077441,0.31846532989411735,1.5331426014550043,1.6867646336555482,30.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b1_r200_s1024,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,1024,6,1,0.16666666666666666,-1.167030431761575,0.0333361850593836,-27.696133765977237,0.8443260178632741,0.6828611244523364,1.6965423345565795,0.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b1_r200_s123,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,123,6,1,0.16666666666666666,-1.1670272528600862,0.03094791087320356,-29.063220283059287,0.7680545382848167,0.593034673959487,4.68381769657135,0.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b1_r200_s42,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,42,6,1,0.16666666666666666,-0.8591505645771675,0.018722930495219534,-20.360693755994824,1.0388855844328435,0.7934067146624667,4.7490669131278995,180.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b1_r200_s456,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,456,6,1,0.16666666666666666,-0.8450851885981873,0.016964999013626282,-20.014179126112342,0.681952207099646,0.7820284805394048,6.401968312263489,120.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b1_r200_s789,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,789,6,1,0.16666666666666666,-0.843901072527135,0.018664438823443295,-19.848076867986382,0.34298988634308153,0.7784535509135864,1.7041854381561279,95.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b3_r200_s1024,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,1024,6,3,0.5,-1.0247021056607841,0.021761907052466486,-25.90912455119725,0.6501528576008886,0.43198730485713455,1.7092373847961426,35.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b3_r200_s123,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,123,6,3,0.5,-1.0371936969487456,0.024366039995268686,-25.409202635600053,0.6599459306778674,1.383861592745043,4.676419317722321,40.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b3_r200_s42,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,42,6,3,0.5,-1.0233185814135581,0.03089108818286602,-25.772563453201645,0.27547194801209185,0.9172251337493048,4.752086663246155,5.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b3_r200_s456,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,456,6,3,0.5,-1.0742866390394499,0.027308903804036024,-24.402066083378685,1.125374472235568,0.5700246200106494,6.398543059825897,50.0,,,,
simple_spread_v3_multi_krum_sign_flip_n6_b3_r200_s789,simple_spread_v3,Spread,multi_krum,Multi-Krum,sign_flip,789,6,3,0.5,-1.0000235058672846,0.022765399338874816,-25.090742238812027,1.216247183615641,0.5038182923291044,1.6981174230575562,10.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s1024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,1024,6,3,0.5,-1.013459675136354,0.026348185234825596,-23.048140521798672,0.7958246492345769,0.991965384373489,1.679069995880127,75.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s123,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,123,6,3,0.5,-1.0049587337811121,0.03092796026049819,-26.701905614702095,0.3320048625615399,3.6672037459297315,89.11392579078674,5.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s16384,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,16384,6,3,0.5,-0.999798520647271,0.030650255514025202,-24.274045026232862,1.0136808581766956,1.0611736283725963,1.6884820699691772,45.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s2024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,2024,6,3,0.5,-0.9942337220589348,0.028870053789618905,-24.424915532752483,1.1661530696897608,1.2444502718109498,1.7446319341659546,185.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s32768,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,32768,6,3,0.5,-0.9936375641462311,0.020674274619378732,-23.916945993373766,0.8930795831738053,0.9870612388222998,1.725648331642151,40.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s4096,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,4096,6,3,0.5,-0.9997946298817189,0.024996351511498396,-24.634560585905376,0.2617958884682958,1.0556380606360254,1.6768866896629333,20.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s42,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,42,6,3,0.5,-1.00314152995482,0.021089035255898267,-25.63559064711925,0.7325684791298628,3.702116622415538,90.13466633558274,5.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s456,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,456,6,3,0.5,-1.0175857834174418,0.02436834481787709,-22.995603885758644,0.30147575515571534,3.539147845979349,79.63011544942856,60.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s789,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,789,6,3,0.5,-1.0019033701879796,0.025990587516555242,-25.926319831433958,1.5377556114167379,1.1850016137778516,1.7381078362464906,15.0,,,,
simple_spread_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s8192,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,adaptive_strategic,8192,6,3,0.5,-1.0156523222279783,0.019590448532702916,-23.86959763729044,0.7357712853900628,0.8145365817189191,1.7137014985084533,25.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s1024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,1024,6,0,0.0,-0.8338999346321266,0.015057093500631365,-19.835099531553652,0.16916794967336699,0.6509405636046183,1.705746102333069,40.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s123,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,123,6,0,0.0,-0.8667651259979492,0.02173784298941933,-20.335674681085713,0.3988620653107843,0.9254338971148333,44.05323137044907,40.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s16384,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,16384,6,0,0.0,-0.8476619335336603,0.02043193780928923,-20.572064116935447,0.7756480870248051,0.7063738680687128,1.7434826254844666,170.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s2024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,2024,6,0,0.0,-0.867243821859416,0.018757303198519648,-20.39603411815682,0.3195838697882816,0.7571665296723074,1.6739941239356995,165.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s32768,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,32768,6,0,0.0,-1.164923569739617,0.03388497436875874,-27.977382480907778,1.4588663617482927,0.6028326972272586,1.735755491256714,0.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s4096,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,4096,6,0,0.0,-1.1559702337917124,0.023110498842336343,-29.549689147098256,0.935689647321777,0.6462874118794211,1.6873892068862915,0.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s42,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,42,6,0,0.0,-0.9097052818661291,0.020926403277240976,-21.161678295063172,0.4190820807664373,0.831252952810912,44.00140941143036,40.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s456,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,456,6,0,0.0,-0.8727498812385877,0.019865094856211348,-21.02195216582356,1.0041944350513614,0.8828935856166324,44.33170671463013,190.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s789,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,789,6,0,0.0,-0.8442522280295746,0.014555748456035597,-19.381405568765846,0.452939789250554,0.7651671612469082,1.7399959683418273,40.0,,,,
simple_spread_v3_trimmed_mean_none_n6_b0_r200_s8192,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,none,8192,6,0,0.0,-1.1703247571045328,0.030412263071300995,-28.152218214331917,1.8798935781999575,0.6116842732689545,1.7127965092658997,0.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s1024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,1024,6,3,0.5,-1.0077469501184695,0.02664888220195513,-24.895476780658072,0.7873929342354286,1.1065714867829042,1.7101954102516175,75.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s123,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,123,6,3,0.5,-1.0146366543556602,0.03680192243527016,-24.71134655633412,0.6180437433274923,3.653500405576465,91.93131226301193,170.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s16384,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,16384,6,3,0.5,-1.016077534030267,0.025603487001113364,-25.014871596763548,0.8762142066378991,1.1869692519228303,1.6801822423934936,195.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s2024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,2024,6,3,0.5,-1.0181067130971264,0.030365566930112792,-25.206806380961513,1.4405868785808098,1.1938308006078202,1.701519250869751,0.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s32768,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,32768,6,3,0.5,-1.0330215456749217,0.028050147985003486,-24.37103982942574,0.47020425793011905,1.1338185354562964,1.6881867170333862,150.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s4096,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,4096,6,3,0.5,-1.0106299403568255,0.026804377173810432,-25.82651414472864,1.0218757669328535,1.1572536555100243,1.724804985523224,10.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s42,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,42,6,3,0.5,-1.0283273350876212,0.026786901483020452,-24.506581594275474,0.26238235131342896,3.859424571219755,92.48677504062653,70.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s456,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,456,6,3,0.5,-1.0265158346914682,0.03382254301047401,-24.55744178141244,0.721873182756026,3.867788947372488,74.26217042207718,15.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s789,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,789,6,3,0.5,-1.0195764490335564,0.02445630881482369,-25.57764158348378,0.8069464086869326,1.1471403959311453,1.674808394908905,10.0,,,,
simple_spread_v3_trimmed_mean_normalized_n6_b3_r200_s8192,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,normalized,8192,6,3,0.5,-1.0149761450071249,0.033967318103595025,-25.49262187135893,0.5209326451333759,1.2071803655533604,1.6866839528083801,40.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s1024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,1024,6,1,0.16666666666666666,-1.1209957169764748,0.027356656348636498,-27.93131248771171,0.9649801952766527,0.6883138842437029,1.681016981601715,0.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s123,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,123,6,1,0.16666666666666666,-1.1497462475512912,0.03301107669407021,-28.465447127892638,0.7675930808543764,1.0988942558485255,92.07973605394363,0.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s16384,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,16384,6,1,0.16666666666666666,-0.9424581266554494,0.022362020021505294,-23.922824518248397,1.7245177470736592,0.7903876518821205,1.7355889320373534,25.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s2024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,2024,6,1,0.16666666666666666,-1.1249056990497706,0.028456839971486597,-26.210225631937462,2.2552747468094623,0.733688015304485,1.7003291606903077,0.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s32768,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,32768,6,1,0.16666666666666666,-0.9373906826217604,0.023071342620853804,-22.55804434819551,0.1848939506572871,0.7786765795771753,1.6887319684028625,40.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s4096,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,4096,6,1,0.16666666666666666,-1.1112687709492837,0.031560149934377876,-30.395244683944235,1.3224309445778148,0.6923939993642347,1.6979487895965577,0.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s42,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,42,6,1,0.16666666666666666,-0.8678460580491784,0.020074900910087255,-21.45423219555105,1.1117592363329891,1.1239444465375805,95.83936812877656,195.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s456,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,456,6,1,0.16666666666666666,-0.8532948215656242,0.019724581123640127,-20.36319388874589,0.5740312196975337,1.2638083369785762,78.95484051704406,40.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s789,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,789,6,1,0.16666666666666666,-1.1401564470116952,0.028606187581400853,-29.438040570297474,0.687668175671638,0.6307025164010358,1.6933664441108705,0.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b1_r200_s8192,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,8192,6,1,0.16666666666666666,-1.0667116073789769,0.025768737819635294,-27.782572946791817,0.8031215815463848,0.7656295390767603,1.7347917795181274,0.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b3_r200_s1024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,1024,6,3,0.5,-1.0135937402013984,0.02899006527303457,-21.573474060500033,0.7628226584276794,1.6678192020374574,1.7387174129486085,170.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b3_r200_s123,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,123,6,3,0.5,-1.0245392907756505,0.03445281083629583,-24.652424321332305,0.31642536044556746,3.6656530468638238,92.02843539714813,10.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b3_r200_s16384,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,16384,6,3,0.5,-1.0369370866977012,0.03094547865945093,-22.57064174184781,1.3068208085735233,1.4912273672881948,1.7326787948608398,110.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b3_r200_s2024,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,2024,6,3,0.5,-1.0148236591129716,0.022427524926420028,-25.083647364044765,0.414164257131782,1.7851381695150519,1.6791913509368896,175.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b3_r200_s32768,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,32768,6,3,0.5,-1.0388761872582628,0.032671191909479855,-28.219125038950104,0.6714948347724806,1.445085940507851,1.6972304582595825,0.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b3_r200_s4096,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,4096,6,3,0.5,-1.0138476090901274,0.024720239625820258,-23.90589782862663,0.7162755330637095,1.702695830037578,1.6995590209960938,20.0,,,,
simple_spread_v3_trimmed_mean_sign_flip_n6_b3_r200_s42,simple_spread_v3,Spread,trimmed_mean,TrimmedMean,sign_flip,42,6,3,0.5,-1.0285192098677363,0.035340118514291724,-25.760717727652974,1.1938438952202786,3.84404489401563,95.17786341905594,0.0,,,,
